GPL	Model	Metric	Value	GeneIdx
GPL571	GeneKNN	cvrmse	0.1781847689320802	21
GPL571	GeneKNN	cvrmse	0.24398581691811105	22
GPL571	GeneKNN	cvrmse	0.2050540289346747	23
GPL571	GeneKNN	cvrmse	0.14648792146042666	24
GPL571	GeneKNN	cvrmse	0.3053306417378253	25
GPL571	GeneKNN	cvrmse	0.4072467777197562	26
GPL571	GeneKNN	cvrmse	0.3626559313945198	27
GPL571	GeneKNN	cvrmse	0.12574673974297038	28
GPL571	GeneKNN	cvrmse	0.1733408865098968	29
GPL571	GeneKNN	cvrmse	0.1963370111447664	30
GPL571	GeneKNN	cvrmse	0.09869716589791053	31
GPL571	GeneKNN	cvrmse	0.19517122421253225	32
GPL571	GeneKNN	cvrmse	0.10415668353530097	33
GPL571	GeneKNN	cvrmse	0.11505251310549587	34
GPL571	GeneKNN	cvrmse	0.14781175740898833	35
GPL571	GeneKNN	cvrmse	0.14164224592988678	36
GPL571	GeneKNN	cvrmse	0.1076468265540196	37
GPL571	GeneKNN	cvrmse	0.08565894540529477	38
GPL571	GeneKNN	cvrmse	0.252850422432286	39
GPL571	GeneKNN	cvrmse	0.09984581050302124	40
GPL571	GeneKNN	cvrmse	0.16523585536672547	41
GPL571	GeneKNN	cvrmse	0.14360916448137484	42
GPL571	GeneKNN	cvrmse	0.16773526154862753	43
GPL571	GeneKNN	cvrmse	0.18045980929761327	44
GPL571	GeneKNN	cvrmse	0.11180398212800363	45
GPL571	GeneKNN	cvrmse	0.16038492217511835	46
GPL571	GeneKNN	cvrmse	0.14712491604504555	47
GPL571	GeneKNN	cvrmse	0.2508779252125157	48
GPL571	GeneKNN	cvrmse	0.1140973758452194	49
GPL571	GeneKNN	cvrmse	0.41672229926989707	50
GPL571	GeneKNN	cvrmse	0.18210630486309146	51
GPL571	GeneKNN	cvrmse	0.059203631170854525	52
GPL571	GeneKNN	cvrmse	0.14440005455310384	53
GPL571	GeneKNN	cvrmse	0.11545902575252677	54
GPL571	GeneKNN	cvrmse	0.1881178708073345	55
GPL571	GeneKNN	cvrmse	0.12210443654259752	56
GPL571	GeneKNN	cvrmse	0.1293162270057983	57
GPL571	GeneKNN	cvrmse	0.2534453815977888	58
GPL571	GeneKNN	cvrmse	0.21934544338453615	59
GPL571	GeneKNN	cvrmse	0.1947012153066396	60
GPL571	GeneKNN	cvrmse	0.18213606757856424	61
GPL571	GeneKNN	cvrmse	0.1715198216203249	62
GPL571	GeneKNN	cvrmse	0.1299925265423762	63
GPL571	GeneKNN	cvrmse	0.15150831205739848	64
GPL571	GeneKNN	cvrmse	0.14424544548036036	65
GPL571	GeneKNN	cvrmse	0.19231094581144198	66
GPL571	GeneKNN	cvrmse	0.19702961649037204	67
GPL571	GeneKNN	cvrmse	0.16312892057031872	68
GPL571	GeneKNN	cvrmse	0.1279775427927286	69
GPL571	GeneKNN	cvrmse	0.11885788043832585	70
GPL571	GeneKNN	cvrmse	0.13750353005869406	71
GPL571	GeneKNN	cvrmse	0.14911406996293633	72
GPL571	GeneKNN	cvrmse	0.11615113811437733	73
GPL571	GeneKNN	cvrmse	0.18926384058193388	74
GPL571	GeneKNN	cvrmse	0.17589123691263991	75
GPL571	GeneKNN	cvrmse	0.19477847338539234	76
GPL571	GeneKNN	cvrmse	0.19861172550420686	77
GPL571	GeneKNN	cvrmse	0.18753288674728125	78
GPL571	GeneKNN	cvrmse	0.16509132046670105	79
GPL571	GeneKNN	cvrmse	0.18017084608322506	80
GPL571	GeneKNN	cvrmse	0.15750544936318106	81
GPL571	GeneKNN	cvrmse	0.1263143543551504	82
GPL571	GeneKNN	cvrmse	0.1563662719905744	83
GPL571	GeneKNN	cvrmse	0.11685454138923936	84
GPL571	GeneKNN	cvrmse	0.2475773307332157	85
GPL571	GeneKNN	cvrmse	0.1453885048609505	86
GPL571	GeneKNN	cvrmse	0.20252158339450035	87
GPL571	GeneKNN	cvrmse	0.16168970296102442	88
GPL571	GeneKNN	cvrmse	0.17237666404757046	89
GPL6884	GeneLASSO	cvrmse	0.15726037104012772	0
GPL6884	GeneLASSO	cvrmse	0.16571527392126031	1
GPL6884	GeneLASSO	cvrmse	0.19377466361729692	2
GPL6884	GeneLASSO	cvrmse	0.158081085072346	3
GPL6884	GeneLASSO	cvrmse	0.16225602929648594	4
GPL6884	GeneLASSO	cvrmse	0.1709240088953178	5
GPL6884	GeneLASSO	cvrmse	0.3210647967171478	6
GPL6884	GeneLASSO	cvrmse	0.18287472595054916	7
GPL6884	GeneLASSO	cvrmse	0.16694856076083614	8
GPL6884	GeneLASSO	cvrmse	0.032650209175123984	9
GPL6884	GeneLASSO	cvrmse	0.2921545460890184	10
GPL6884	GeneLASSO	cvrmse	0.2865486186747339	11
GPL6884	GeneLASSO	cvrmse	0.09109891052043527	12
GPL6884	GeneLASSO	cvrmse	0.07225604471986731	13
GPL6884	GeneLASSO	cvrmse	0.18880401687170287	14
GPL6884	GeneLASSO	cvrmse	0.17451529192100612	15
GPL6884	GeneLASSO	cvrmse	0.1593678015570752	16
GPL6884	GeneLASSO	cvrmse	0.2669923155078185	17
GPL6884	GeneLASSO	cvrmse	0.24060065077229625	18
GPL6884	GeneLASSO	cvrmse	0.07256184379935361	19
GPL6884	GeneLASSO	cvrmse	0.3993643022181781	20
GPL6884	GeneLASSO	cvrmse	0.1831568887077366	21
GPL6884	GeneLASSO	cvrmse	0.3185661632311529	22
GPL6884	GeneLASSO	cvrmse	0.12462644919737405	23
GPL6884	GeneLASSO	cvrmse	0.1514315745104629	24
GPL6884	GeneLASSO	cvrmse	0.10805385597900533	25
GPL6884	GeneLASSO	cvrmse	0.2250431461201111	26
GPL6884	GeneLASSO	cvrmse	0.29312021836933994	27
GPL6884	GeneLASSO	cvrmse	0.0797968478839731	28
GPL6884	GeneLASSO	cvrmse	0.16138705821099686	29
GPL6884	GeneLASSO	cvrmse	0.12610353351328568	30
GPL6884	GeneLASSO	cvrmse	0.2392131858490452	31
GPL6884	GeneLASSO	cvrmse	0.08428871778794375	32
GPL6884	GeneLASSO	cvrmse	0.07694195962009058	33
GPL6884	GeneLASSO	cvrmse	0.1821231180088684	34
GPL6884	GeneLASSO	cvrmse	0.16218159056655604	35
GPL6884	GeneLASSO	cvrmse	0.2140911157503088	36
GPL6884	GeneLASSO	cvrmse	0.05398904123825285	37
GPL6884	GeneLASSO	cvrmse	0.15823843170968174	38
GPL6884	GeneLASSO	cvrmse	0.2756364461815253	39
GPL6884	GeneLASSO	cvrmse	0.08453619386113734	40
GPL6884	GeneLASSO	cvrmse	0.1772779938054233	41
GPL6884	GeneLASSO	cvrmse	0.16896843125092262	42
GPL6884	GeneLASSO	cvrmse	0.200779816367763	43
GPL6884	GeneLASSO	cvrmse	0.16939710099066516	44
GPL6884	GeneLASSO	cvrmse	0.15674711342173206	45
GPL6884	GeneLASSO	cvrmse	0.09509142685279316	46
GPL6884	GeneLASSO	cvrmse	0.0446645682674373	47
GPL6884	GeneLASSO	cvrmse	0.09664908352689763	48
GPL6884	GeneLASSO	cvrmse	0.11419534858063132	49
GPL6884	GeneLASSO	cvrmse	0.2672302975343472	50
GPL6884	GeneLASSO	cvrmse	0.15974244745805927	51
GPL6884	GeneLASSO	cvrmse	0.21282621520013265	52
GPL6884	GeneLASSO	cvrmse	0.2529097839511681	53
GPL6884	GeneLASSO	cvrmse	0.23141184946491256	54
GPL6884	GeneLASSO	cvrmse	0.16698799034456568	55
GPL6884	GeneLASSO	cvrmse	0.0677520945096801	56
GPL6884	GeneLASSO	cvrmse	0.2087997105739951	57
GPL6884	GeneLASSO	cvrmse	0.20890458466468334	58
GPL6884	GeneLASSO	cvrmse	0.07801530203633375	59
GPL6884	GeneLASSO	cvrmse	0.10594745332037364	60
GPL6884	GeneLASSO	cvrmse	0.235744001299038	61
GPL6884	GeneLASSO	cvrmse	0.1786298897266966	62
GPL6884	GeneLASSO	cvrmse	0.11295950556425315	63
GPL6884	GeneLASSO	cvrmse	0.1282618629909396	64
GPL6884	GeneLASSO	cvrmse	0.19960555638264268	65
GPL6884	GeneLASSO	cvrmse	0.19096051115079984	66
GPL6884	GeneLASSO	cvrmse	0.19235092767896148	67
GPL6884	GeneLASSO	cvrmse	0.1262503764996914	68
GPL6884	GeneLASSO	cvrmse	0.061687666031682076	69
GPL6884	GeneLASSO	cvrmse	0.08113652943884829	70
GPL6884	GeneLASSO	cvrmse	0.1238326912374728	71
GPL6884	GeneLASSO	cvrmse	0.15294412410552335	72
GPL6884	GeneLASSO	cvrmse	0.09861338498611992	73
GPL6884	GeneLASSO	cvrmse	0.29955676089744576	74
GPL6884	GeneLASSO	cvrmse	0.2415723664334975	75
GPL6884	GeneLASSO	cvrmse	0.15011645041885793	76
GPL6884	GeneLASSO	cvrmse	0.16246354065070576	77
GPL6884	GeneLASSO	cvrmse	0.24611166830429576	78
GPL6884	GeneLASSO	cvrmse	0.056440229860900665	79
GPL6884	GeneLASSO	cvrmse	0.08983564015912897	80
GPL6884	GeneLASSO	cvrmse	0.3376335642812525	81
GPL6884	GeneLASSO	cvrmse	0.10013337122078744	82
GPL6884	GeneLASSO	cvrmse	0.0759255263680044	83
GPL6884	GeneLASSO	cvrmse	0.09054711271230756	84
GPL6884	GeneLASSO	cvrmse	0.2281184169648944	85
GPL6884	GeneLASSO	cvrmse	0.08795368118937144	86
GPL6884	GeneLASSO	cvrmse	0.1915419000205508	87
GPL6884	GeneLASSO	cvrmse	0.1475365811743104	88
GPL6884	GeneLASSO	cvrmse	0.0879437910083069	89
GPL6480	GeneKNN	cvrmse	0.6860933571780318	0
GPL6480	GeneKNN	cvrmse	0.6210022857767818	1
GPL6480	GeneKNN	cvrmse	0.9902962139853576	2
GPL6480	GeneKNN	cvrmse	0.7435387554483117	3
GPL6480	GeneKNN	cvrmse	0.8210343721568018	4
GPL6480	GeneKNN	cvrmse	0.6540437820579285	5
GPL6480	GeneKNN	cvrmse	0.7205874726288487	6
GPL6480	GeneKNN	cvrmse	0.6918936367367525	7
GPL6480	GeneKNN	cvrmse	0.7104611604344669	8
GPL6480	GeneKNN	cvrmse	0.8283577494499337	9
GPL6480	GeneKNN	cvrmse	0.6657882707143015	10
GPL6480	GeneKNN	cvrmse	0.8172404284520702	11
GPL6480	GeneKNN	cvrmse	0.9196714411661876	12
GPL6480	GeneKNN	cvrmse	0.744822908575205	13
GPL6480	GeneKNN	cvrmse	0.6569707272594053	14
GPL6480	GeneKNN	cvrmse	0.6485645855159192	15
GPL6480	GeneKNN	cvrmse	0.7812781786849713	16
GPL6480	GeneKNN	cvrmse	0.6245177132773508	17
GPL6480	GeneKNN	cvrmse	0.9157793076522824	18
GPL6480	GeneKNN	cvrmse	0.8891635849251914	19
GPL6480	GeneKNN	cvrmse	0.6407763212996234	20
GPL6480	GeneKNN	cvrmse	0.7818085240024921	21
GPL6480	GeneKNN	cvrmse	0.8060010772753724	22
GPL6480	GeneKNN	cvrmse	0.7414331704740211	23
GPL6480	GeneKNN	cvrmse	0.8908261511360874	24
GPL6480	GeneKNN	cvrmse	0.6687492213359092	25
GPL6480	GeneKNN	cvrmse	0.9470901599482952	26
GPL6480	GeneKNN	cvrmse	0.8399918793039209	27
GPL6480	GeneKNN	cvrmse	0.7199183605998148	28
GPL6480	GeneKNN	cvrmse	0.7612797862748918	29
GPL6480	GeneKNN	cvrmse	0.6481669164825397	30
GPL6480	GeneKNN	cvrmse	0.6787109216882092	31
GPL6480	GeneKNN	cvrmse	0.6969036596252444	32
GPL6480	GeneKNN	cvrmse	0.6629038387499243	33
GPL6480	GeneKNN	cvrmse	0.7024640187918466	34
GPL6480	GeneKNN	cvrmse	0.6850688951336682	35
GPL6480	GeneKNN	cvrmse	0.6452307945111925	36
GPL6480	GeneKNN	cvrmse	0.7374938559860059	37
GPL6480	GeneKNN	cvrmse	0.7076611465222125	38
GPL6480	GeneKNN	cvrmse	0.6818184684168801	39
GPL6480	GeneKNN	cvrmse	0.7261165309480616	40
GPL6480	GeneKNN	cvrmse	0.5646412060008423	41
GPL6480	GeneKNN	cvrmse	0.7215076083566666	42
GPL6480	GeneKNN	cvrmse	0.9411249449403414	43
GPL6480	GeneKNN	cvrmse	0.8500297037801664	44
GPL6480	GeneKNN	cvrmse	0.6679480761373345	45
GPL6480	GeneKNN	cvrmse	0.6755889814596595	46
GPL6480	GeneKNN	cvrmse	0.8330266096869943	47
GPL6480	GeneKNN	cvrmse	1.0051646658081683	48
GPL6480	GeneKNN	cvrmse	0.676473166023367	49
GPL6480	GeneKNN	cvrmse	0.9286761810716752	50
GPL6480	GeneKNN	cvrmse	0.7444407382382641	51
GPL6480	GeneKNN	cvrmse	0.6703035536087856	52
GPL6480	GeneKNN	cvrmse	0.6675045197220104	53
GPL6480	GeneKNN	cvrmse	0.67682063980097	54
GPL6480	GeneKNN	cvrmse	0.7793062353766023	55
GPL6480	GeneKNN	cvrmse	0.7420987889709842	56
GPL6480	GeneKNN	cvrmse	0.9207667253651759	57
GPL6480	GeneKNN	cvrmse	0.6494423838608653	58
GPL6480	GeneKNN	cvrmse	0.8375788003044431	59
GPL6480	GeneKNN	cvrmse	0.6637901992337178	60
GPL6480	GeneKNN	cvrmse	0.7328625163982031	61
GPL6480	GeneKNN	cvrmse	0.7131882593791465	62
GPL6480	GeneKNN	cvrmse	0.7151151038253638	63
GPL6480	GeneKNN	cvrmse	0.8168325112801347	64
GPL6480	GeneKNN	cvrmse	0.7003378084880001	65
GPL6480	GeneKNN	cvrmse	0.803172766163851	66
GPL6480	GeneKNN	cvrmse	0.7955545927037155	67
GPL6480	GeneKNN	cvrmse	0.7483035577011184	68
GPL6480	GeneKNN	cvrmse	0.7866659754466324	69
GPL6480	GeneKNN	cvrmse	0.8769908364526231	70
GPL6480	GeneKNN	cvrmse	0.7281817204725258	71
GPL6480	GeneKNN	cvrmse	0.6505108062492895	72
GPL6480	GeneKNN	cvrmse	0.6926533308669165	73
GPL6480	GeneKNN	cvrmse	0.7253661640221234	74
GPL6480	GeneKNN	cvrmse	0.7452320147455394	75
GPL6480	GeneKNN	cvrmse	0.6573800535153548	76
GPL6480	GeneKNN	cvrmse	0.6413192547070123	77
GPL6480	GeneKNN	cvrmse	0.6445618173210699	78
GPL6480	GeneKNN	cvrmse	0.8077441286032392	79
GPL6480	GeneKNN	cvrmse	0.7641334003673441	80
GPL6480	GeneKNN	cvrmse	0.6126596144984606	81
GPL6480	GeneKNN	cvrmse	0.7392368600324468	82
GPL6480	GeneKNN	cvrmse	0.7286187261837921	83
GPL6480	GeneKNN	cvrmse	0.6099808556433671	84
GPL6480	GeneKNN	cvrmse	0.9156840415166276	85
GPL6480	GeneKNN	cvrmse	0.7331901438470769	86
GPL6480	GeneKNN	cvrmse	0.6647077017907249	87
GPL6480	GeneKNN	cvrmse	0.6412913289337119	88
GPL6480	GeneKNN	cvrmse	0.7643494275587949	89
GPL6947	GGAN	cvrmse	0.5593456198608767	0
GPL6947	GGAN	cvrmse	0.4084947314896431	1
GPL6947	GGAN	cvrmse	0.7860897767320549	2
GPL6947	GGAN	cvrmse	0.5291661760540451	3
GPL6947	GGAN	cvrmse	0.4411718966785434	4
GPL6947	GGAN	cvrmse	0.5827321873342515	5
GPL6947	GGAN	cvrmse	0.9462271211135644	6
GPL6947	GGAN	cvrmse	0.3463797644962576	7
GPL6947	GGAN	cvrmse	0.4243304117306431	8
GPL6947	GGAN	cvrmse	0.3536908793186173	9
GPL6947	GGAN	cvrmse	0.2689034336126072	10
GPL6947	GGAN	cvrmse	0.5214799897221829	11
GPL6947	GGAN	cvrmse	0.6465472777026046	12
GPL6947	GGAN	cvrmse	0.4015032003318187	13
GPL6947	GGAN	cvrmse	0.3137718879542942	14
GPL6947	GGAN	cvrmse	0.4266953442241726	15
GPL6947	GGAN	cvrmse	0.5631372963482999	16
GPL6947	GGAN	cvrmse	0.3775985045207901	17
GPL6947	GGAN	cvrmse	0.6472611169224634	18
GPL6947	GGAN	cvrmse	0.4723684033568797	19
GPL6947	GGAN	cvrmse	0.7039875942119195	20
GPL6947	GGAN	cvrmse	0.6477008166220872	21
GPL6947	GGAN	cvrmse	0.8267239665740163	22
GPL6947	GGAN	cvrmse	0.4734487195876695	23
GPL6947	GGAN	cvrmse	0.8223678548198705	24
GPL6947	GGAN	cvrmse	0.4743149104905346	25
GPL6947	GGAN	cvrmse	0.4360380563910482	26
GPL6947	GGAN	cvrmse	0.7280206125650382	27
GPL6947	GGAN	cvrmse	0.3509997478725354	28
GPL6947	GGAN	cvrmse	0.4656476650217928	29
GPL6947	GGAN	cvrmse	0.3812290751928287	30
GPL6947	GGAN	cvrmse	0.4936364682030168	31
GPL6947	GGAN	cvrmse	0.2689039318908761	32
GPL6947	GGAN	cvrmse	0.4428426934047081	33
GPL6947	GGAN	cvrmse	0.471416079970191	34
GPL6947	GGAN	cvrmse	0.6126939448096381	35
GPL6947	GGAN	cvrmse	0.523729659690162	36
GPL6947	GGAN	cvrmse	0.2268171338717709	37
GPL6947	GGAN	cvrmse	0.494178894899779	38
GPL6947	GGAN	cvrmse	0.32774260923643955	39
GPL6947	GGAN	cvrmse	0.3279775963720385	40
GPL6947	GGAN	cvrmse	0.2960303828993248	41
GPL6947	GGAN	cvrmse	0.3111510567843281	42
GPL6947	GGAN	cvrmse	0.3837371977072627	43
GPL6947	GGAN	cvrmse	0.7849793774059249	44
GPL6947	GGAN	cvrmse	0.2765193857546195	45
GPL6947	GGAN	cvrmse	0.2660433154879568	46
GPL6947	GGAN	cvrmse	0.33421043121237554	47
GPL6947	GGAN	cvrmse	0.3758033020544119	48
GPL6947	GGAN	cvrmse	0.428521752829846	49
GPL6947	GGAN	cvrmse	0.6638551590671392	50
GPL6947	GGAN	cvrmse	0.7480601404384657	51
GPL6947	GGAN	cvrmse	0.4014608419192131	52
GPL6947	GGAN	cvrmse	0.3182384564444021	53
GPL6947	GGAN	cvrmse	0.40552746574191983	54
GPL6947	GGAN	cvrmse	0.6891789757076913	55
GPL6947	GGAN	cvrmse	0.4194217631345401	56
GPL6947	GGAN	cvrmse	0.5669242623549114	57
GPL6947	GGAN	cvrmse	0.7987403005057447	58
GPL6947	GGAN	cvrmse	0.4312240683608489	59
GPL6947	GGAN	cvrmse	0.3476844794988861	60
GPL6947	GGAN	cvrmse	0.3460760542112252	61
GPL6947	GGAN	cvrmse	0.2609714985040154	62
GPL6947	GGAN	cvrmse	0.3391531447181024	63
GPL6947	GGAN	cvrmse	0.3441362218558984	64
GPL6947	GGAN	cvrmse	0.3379466977998986	65
GPL6947	GGAN	cvrmse	0.4628154720096342	66
GPL6947	GGAN	cvrmse	0.7010431557564083	67
GPL6947	GGAN	cvrmse	0.5565550369263851	68
GPL6947	GGAN	cvrmse	0.3598739145087163	69
GPL6947	GGAN	cvrmse	0.4201405995685379	70
GPL6947	GGAN	cvrmse	0.3700161002671921	71
GPL6947	GGAN	cvrmse	0.4364973873051697	72
GPL6947	GGAN	cvrmse	0.3524600126765741	73
GPL6947	GGAN	cvrmse	0.4359072669170948	74
GPL6947	GGAN	cvrmse	0.6135971187013924	75
GPL6947	GGAN	cvrmse	0.3363421699484541	76
GPL6947	GGAN	cvrmse	0.3171632002380274	77
GPL6947	GGAN	cvrmse	0.5211307366366875	78
GPL6947	GGAN	cvrmse	0.3692939083709829	79
GPL6947	GGAN	cvrmse	0.3626850270236287	80
GPL6947	GGAN	cvrmse	0.3102352235992599	81
GPL6947	GGAN	cvrmse	0.4413403536048129	82
GPL6947	GGAN	cvrmse	0.3735405640169091	83
GPL6947	GGAN	cvrmse	0.2986303857927568	84
GPL6947	GGAN	cvrmse	0.9895486968153658	85
GPL6947	GGAN	cvrmse	0.329487878795966	86
GPL6947	GGAN	cvrmse	0.3078630216595861	87
GPL6947	GGAN	cvrmse	0.2641286556696458	88
GPL6947	GGAN	cvrmse	0.4912611367396277	89
GPL571	SampleLASSO	cvrmse	0.08609468505113896	0
GPL571	SampleLASSO	cvrmse	0.11961966118513488	1
GPL571	SampleLASSO	cvrmse	0.1291964745131632	2
GPL571	SampleLASSO	cvrmse	0.06715961098700192	3
GPL571	SampleLASSO	cvrmse	0.1998020961809368	4
GPL571	SampleLASSO	cvrmse	0.07474960051999396	5
GPL571	SampleLASSO	cvrmse	0.15774519736300274	6
GPL571	SampleLASSO	cvrmse	0.10088227628897994	7
GPL571	SampleLASSO	cvrmse	0.07110751102850478	8
GPL571	SampleLASSO	cvrmse	0.05318528396546729	9
GPL571	SampleLASSO	cvrmse	0.13706632927120946	10
GPL571	SampleLASSO	cvrmse	0.04489469442296021	11
GPL571	SampleLASSO	cvrmse	0.03987486860759983	12
GPL571	SampleLASSO	cvrmse	0.11394541049062848	13
GPL571	SampleLASSO	cvrmse	0.10406556307199558	14
GPL571	SampleLASSO	cvrmse	0.14853498734312806	15
GPL571	SampleLASSO	cvrmse	0.12039479418123494	16
GPL571	SampleLASSO	cvrmse	0.21475586572585748	17
GPL571	SampleLASSO	cvrmse	0.08815940929613865	18
GPL571	SampleLASSO	cvrmse	0.06437257536660705	19
GPL571	SampleLASSO	cvrmse	0.2419103338606293	20
GPL571	SampleLASSO	cvrmse	0.10739993745187087	21
GPL571	SampleLASSO	cvrmse	0.14548085731509292	22
GPL571	SampleLASSO	cvrmse	0.11309234383066585	23
GPL571	SampleLASSO	cvrmse	0.06840912124270497	24
GPL571	SampleLASSO	cvrmse	0.2180106512908819	25
GPL571	SampleLASSO	cvrmse	0.2266927380682465	26
GPL571	SampleLASSO	cvrmse	0.21533934660761497	27
GPL571	SampleLASSO	cvrmse	0.07698585169142233	28
GPL571	SampleLASSO	cvrmse	0.08994558845566829	29
GPL571	SampleLASSO	cvrmse	0.09491850281505107	30
GPL571	SampleLASSO	cvrmse	0.04238859357293547	31
GPL571	SampleLASSO	cvrmse	0.09522693287921992	32
GPL571	SampleLASSO	cvrmse	0.07839612068453163	33
GPL571	SampleLASSO	cvrmse	0.06369124077776664	34
GPL571	SampleLASSO	cvrmse	0.08621928573350407	35
GPL571	SampleLASSO	cvrmse	0.06781260616735041	36
GPL571	SampleLASSO	cvrmse	0.06171564677180912	37
GPL571	SampleLASSO	cvrmse	0.03930414027695876	38
GPL571	SampleLASSO	cvrmse	0.15510077200166067	39
GPL571	SampleLASSO	cvrmse	0.06124569365537608	40
GPL571	SampleLASSO	cvrmse	0.07782787067478568	41
GPL571	SampleLASSO	cvrmse	0.06687971288256668	42
GPL571	SampleLASSO	cvrmse	0.0818724186025371	43
GPL571	SampleLASSO	cvrmse	0.07126122944491466	44
GPL571	SampleLASSO	cvrmse	0.046744290021354516	45
GPL571	SampleLASSO	cvrmse	0.08808682417588844	46
GPL571	SampleLASSO	cvrmse	0.07273917894170266	47
GPL571	SampleLASSO	cvrmse	0.08491449990220824	48
GPL571	SampleLASSO	cvrmse	0.05502976943947241	49
GPL571	SampleLASSO	cvrmse	0.20281145695868968	50
GPL571	SampleLASSO	cvrmse	0.0967310536629784	51
GPL571	SampleLASSO	cvrmse	0.04567750896140215	52
GPL571	SampleLASSO	cvrmse	0.1026927111522372	53
GPL571	SampleLASSO	cvrmse	0.05896130124772276	54
GPL571	SampleLASSO	cvrmse	0.08673712719699518	55
GPL571	SampleLASSO	cvrmse	0.10052909450548374	56
GPL571	SampleLASSO	cvrmse	0.07095634875048416	57
GPL571	SampleLASSO	cvrmse	0.13323041318232573	58
GPL571	SampleLASSO	cvrmse	0.15634900278450958	59
GPL571	SampleLASSO	cvrmse	0.12580092609980853	60
GPL571	SampleLASSO	cvrmse	0.10678662840925028	61
GPL571	SampleLASSO	cvrmse	0.09659666267118963	62
GPL571	SampleLASSO	cvrmse	0.07586416108372357	63
GPL571	SampleLASSO	cvrmse	0.07887843931095508	64
GPL571	SampleLASSO	cvrmse	0.07293722523680538	65
GPL571	SampleLASSO	cvrmse	0.0984629097720704	66
GPL571	SampleLASSO	cvrmse	0.10651837978218974	67
GPL571	SampleLASSO	cvrmse	0.06380935774242825	68
GPL571	SampleLASSO	cvrmse	0.06919772783549764	69
GPL571	SampleLASSO	cvrmse	0.0521212225677979	70
GPL571	SampleLASSO	cvrmse	0.07929746044654147	71
GPL571	SampleLASSO	cvrmse	0.11226190978119112	72
GPL571	SampleLASSO	cvrmse	0.060742669421021835	73
GPL571	SampleLASSO	cvrmse	0.11546544766435834	74
GPL571	SampleLASSO	cvrmse	0.09438568686294677	75
GPL571	SampleLASSO	cvrmse	0.1486364089965188	76
GPL571	SampleLASSO	cvrmse	0.14565779399218645	77
GPL571	SampleLASSO	cvrmse	0.1172494772897086	78
GPL571	SampleLASSO	cvrmse	0.06024138606651922	79
GPL571	SampleLASSO	cvrmse	0.08711250369579372	80
GPL571	SampleLASSO	cvrmse	0.09787178885805577	81
GPL571	SampleLASSO	cvrmse	0.08047831662681873	82
GPL571	SampleLASSO	cvrmse	0.08547329605681334	83
GPL571	SampleLASSO	cvrmse	0.06381275436678276	84
GPL571	SampleLASSO	cvrmse	0.10491952475103886	85
GPL571	SampleLASSO	cvrmse	0.06204089065023965	86
GPL571	SampleLASSO	cvrmse	0.12031869938488696	87
GPL571	SampleLASSO	cvrmse	0.06598129483092949	88
GPL571	SampleLASSO	cvrmse	0.104327297035018	89
GPL5175	SampleKNN	cvrmse	0.12589018165113589	0
GPL5175	SampleKNN	cvrmse	0.19249043721053766	1
GPL5175	SampleKNN	cvrmse	0.20939258998693555	2
GPL5175	SampleKNN	cvrmse	0.11174294881323983	3
GPL5175	SampleKNN	cvrmse	0.44264032605565995	4
GPL5175	SampleKNN	cvrmse	0.16005600877454934	5
GPL5175	SampleKNN	cvrmse	0.16147650713113978	6
GPL5175	SampleKNN	cvrmse	0.1285404011214623	7
GPL5175	SampleKNN	cvrmse	0.1680462078633461	8
GPL5175	SampleKNN	cvrmse	0.10908654234633047	9
GPL5175	SampleKNN	cvrmse	0.15542950308151754	10
GPL5175	SampleKNN	cvrmse	0.1134099310616082	11
GPL5175	SampleKNN	cvrmse	0.11838139610062925	12
GPL5175	SampleKNN	cvrmse	0.11258199904254997	13
GPL5175	SampleKNN	cvrmse	0.12932965086416742	14
GPL5175	SampleKNN	cvrmse	0.16191380514680528	15
GPL5175	SampleKNN	cvrmse	0.2857990608976186	16
GPL5175	SampleKNN	cvrmse	0.14719840972312756	17
GPL5175	SampleKNN	cvrmse	0.2081968471182308	18
GPL5175	SampleKNN	cvrmse	0.12907734781951366	19
GPL5175	SampleKNN	cvrmse	0.1861873706756945	20
GPL5175	SampleKNN	cvrmse	0.15692665446831056	21
GPL5175	SampleKNN	cvrmse	0.1662270050868912	22
GPL5175	SampleKNN	cvrmse	0.3550843042237432	23
GPL5175	SampleKNN	cvrmse	0.09466321474807908	24
GPL5175	SampleKNN	cvrmse	0.11905040001693815	25
GPL5175	SampleKNN	cvrmse	0.1519028694276371	26
GPL5175	SampleKNN	cvrmse	0.2411777247445781	27
GPL5175	SampleKNN	cvrmse	0.16276082430695527	28
GPL5175	SampleKNN	cvrmse	0.12757449222497902	29
GPL5175	SampleKNN	cvrmse	0.2355522958254411	30
GPL5175	SampleKNN	cvrmse	0.08311378161641256	31
GPL5175	SampleKNN	cvrmse	0.31627071387260985	32
GPL5175	SampleKNN	cvrmse	0.11482934551870075	33
GPL5175	SampleKNN	cvrmse	0.10648768508828033	34
GPL5175	SampleKNN	cvrmse	0.07088808830443814	35
GPL5175	SampleKNN	cvrmse	0.14427272086118062	36
GPL5175	SampleKNN	cvrmse	0.09099231518303096	37
GPL5175	SampleKNN	cvrmse	0.06069977594415313	38
GPL5175	SampleKNN	cvrmse	0.15827000295655844	39
GPL5175	SampleKNN	cvrmse	0.06942869281409209	40
GPL5175	SampleKNN	cvrmse	0.11984423929178402	41
